bot_id,description
0x11b5412d0d56b1b7bec8b15f18e8976416b93482961c50cf1161fbf9c4445c70,"This web3 bot operates on both the Ethereum and Polygon chains, aiming to detect if the whitelist functionality of the FORT token is disabled. It monitors transactions for occurrences where the whitelist is disabled and generates medium-severity informational alerts. These alerts include metadata specifying the network being monitored (either Ethereum or Polygon) and the address that disabled the whitelist. The bot's source code consists of several modules, including agent.spec.js for testing, agent.config.js for configuration settings, and agent.js for handling transactions and blocks. It utilizes mock functions and test cases to ensure proper functionality and robustness. The initialization process sets the contract address based on the chainId and checks the whitelist status. The handleTransaction function identifies transactions where the whitelist is disabled, while handleBlock verifies the whitelist status after processing each block."
0xe600b501cad9eae7e6885721cb44d0d79e98d7413f5cf8b75f848692ebb635ad,"The Forta Stake Threshold Changed Bot is designed to monitor the Ethereum blockchain, specifically the Polygon network, for events related to changes in stake thresholds emitted from Forta Scanners or Forta Agents contracts. It listens for 'StakeThresholdChanged' events and generates alerts accordingly. The bot distinguishes between events from Forta Scanners and Forta Agents contracts, assigning severity and metadata based on the type of event detected. When a 'StakeThresholdChanged' event is identified, the bot creates findings containing relevant information such as the affected chain ID, minimum and maximum thresholds, and whether the threshold is active or not. The severity of the alerts is consistently set to ""medium"", and they are categorized as ""info"" type findings. Test data is provided to verify the bot's behavior, demonstrating its ability to detect stake threshold changes and generate appropriate alerts based on the event's origin."
0x68a5b098ee8416986bcda0739857bafb071b33eafe715d052d1bd8c1503d67ab,"The web3 bot described within the provided source code appears to be a monitoring agent designed to analyze Ethereum smart contract transactions. It is configured to detect specific events emitted by smart contracts and generate alerts based on predefined criteria. The bot is initialized with configuration parameters such as contract addresses, ABIs, and event expressions, allowing it to filter transaction logs and identify relevant events. Upon initialization, the bot sets up event listeners for each contract and event of interest. When handling transactions, it iterates through the logs of each contract's events, evaluating any associated expressions to determine if alerts should be generated. The alerts contain information about the emitted event, including contract details, event name, severity, and any associated conditions. The bot's purpose seems to be focused on monitoring smart contract activity and alerting users to specific events based on predefined criteria."
0x98b87a29ecb6c8c0f8e6ea83598817ec91e01c15d379f03c7ff781fd1141e502,"The web3 bot described is designed to detect suspicious transactions related to address poisoning on the Ethereum blockchain. It analyzes transaction logs to identify potential phishing attempts, including zero-value, low-value, and fake-token address poisoning. The bot employs heuristics and rules to flag transactions involving known phishing contracts or exhibiting suspicious behavior. It also tracks anomaly scores and maintains lists of detected phishing contracts for efficiency. The source code comprises functions to parse transaction logs, check for known phishing contracts, and assess transaction characteristics to determine potential threats. Additionally, it includes mock classes for testing purposes, enabling simulated interactions with the Ethereum blockchain. Overall, the bot aims to enhance security by identifying and alerting on potentially malicious activities within the Ethereum ecosystem."
0x617c356a4ad4b755035ef8024a87d36d895ee3cb0864e7ce9b3cf694dd80c82a,"This web3 bot is designed to detect interactions between accounts funded by Tornado Cash and any non-Tornado Cash contracts on supported chains like Ethereum, BNB Smart Chain, Optimism, Polygon, and Arbitrum. It identifies such interactions as suspicious and assigns them a low severity level. The bot calculates an anomaly score based on the frequency of these interactions compared to total contract interactions processed, with variations across different chains. The purpose is to alert users about potential misuse of funds anonymized through Tornado Cash. The bot's source code includes functions to initialize the bot, handle transactions, and manage cache for efficient processing. It utilizes external APIs for rate calculation and maintains a cache for contract code retrieval to optimize performance."
0xa4b00d881c92526ef9a1db39cd3da2b7f32958eab2d7bb807546b7fd1a520748,"The web3 bot described in the provided source code is designed to monitor and detect suspicious activities related to token transfers within a blockchain network. It tracks various metrics such as balance changes and transaction volumes to identify potential anomalies, such as significant decreases in asset holdings or unexpected transfer patterns. The bot utilizes historical data and statistical analysis techniques to assess the likelihood of suspicious behavior and generates alerts accordingly. Additionally, it leverages persistence functionality to store and retrieve data across multiple blockchain blocks, ensuring continuous monitoring and analysis over time. Overall, the bot aims to enhance security and integrity within the blockchain ecosystem by proactively identifying and mitigating potential threats related to token transfers."
0xd6a752dae5853fdc09e17ffff0494e42041e7520a91127f1192d1af782975993,"This large Tether transfer agent is designed to detect transactions involving substantial Tether transfers, specifically on the Ethereum blockchain. When transactions occur with Tether transfers exceeding 10,000 USDT, it triggers an alert with low severity and informational type. The purpose is to monitor and flag potentially significant transfers of Tether tokens. The agent's source code consists of JavaScript files defining the behavior of the detection bot. It includes functions for handling transactions and filtering relevant events, with specific attention to transfers involving the CryptoVault contract. The code implements logic to identify transfers from the CryptoVault contract and generates findings detailing the movement of DET tokens from CryptoVault."
0x3172685467b021a6e6b9b0080edbf26e98d37eecd1ac90e89a8fa73b26e04e51,"The provided source code represents a web3 bot responsible for handling alerts and blocks in a blockchain environment. The bot's functionality includes detecting attacks, emitting findings related to suspicious activities such as fraudulent transactions, and persisting bot state. It leverages external data sources such as manual alert lists and false positive lists to enhance its detection capabilities. Additionally, the bot emits findings for potential false positives and mitigates them accordingly. The code demonstrates the bot's ability to interact with the blockchain by querying blocks and contracts to extract relevant information for analysis. Moreover, it showcases mechanisms for handling exceptions and ensuring the bot's state persistence for uninterrupted operation. Overall, the bot's purpose revolves around monitoring and responding to alerts and blocks in a blockchain network to detect and mitigate potential threats and suspicious activities."
0x36be2983e82680996e6ccc2ab39a506444ab7074677e973136fa8d914fc5dd11,"This web3 bot appears to be designed to monitor transactions on decentralized exchanges (DEXs) like Uniswap and others. It seems to analyze transactions for specific swap functions and events related to token transfers. The bot is structured to handle transactions, filter relevant events, and provide findings based on the executed swap functions and associated events. Additionally, it incorporates network management functionality to adapt to different blockchain networks. Overall, the bot seems focused on detecting and analyzing swap transactions and associated events within decentralized exchange environments."
0x2e51c6a89c2dccc16a813bb0c3bf3bbfe94414b6a0ea3fc650ad2a59e148f3c8,"The detection bot described in the provided source code aims to identify anomalous transactions involving token transfers on the Ethereum blockchain. It leverages machine learning models to assess transaction features and determine whether a transaction is normal or suspicious. By analyzing various attributes such as token types, transfer counts, and account activity periods, the bot assesses the likelihood of an anomaly and emits findings accordingly. The bot's purpose is to help monitor token transactions and identify potential security threats or irregularities in Ethereum network activity."
0x644b77e0d77d68d3841a55843dcdd61840ad3ca09f7e1ab2d2f5191c35f4a998,"This web3 bot is designed to detect anomalies in Ethereum transactions and logs. It analyzes transaction events to identify abnormal function calls and monitors emitted events for suspicious activity. The bot utilizes machine learning models trained on historical data to determine whether a transaction or log event deviates significantly from expected behavior. It also incorporates sharding techniques to distribute workload efficiently across multiple instances. The code structure is organized into functions for handling transactions, parsing logs, and updating sharding statistics, with separate modules for asynchronous and synchronous processing. Overall, the bot aims to provide real-time monitoring and alerting for potentially malicious activity on the Ethereum blockchain."
0x259952782ab7cb9ca42068dde334da5b2d49bf40963f63b3ae97ab25bfbb1046,"The specific web3 bot described in the provided source code is designed to monitor and detect significant decreases in asset balances within a smart contract. It analyzes transactions and traces involving the contract address to identify instances where a notable portion of assets has been removed. The bot calculates anomaly scores based on the ratio of removed assets to total transfer transactions. Additionally, it utilizes persistence functionality to store and retrieve data across different executions, ensuring continuity in tracking asset balances and transfer activities. The bot aims to provide alerts for potential security breaches or suspicious activities involving asset withdrawals from the monitored contract address."
0x20d0cd9432c7e15cb625097a718c15cc07f463b5252e3c36ae23acb7ef98d54e,"This bot detects various suspicious activities related to NFT transactions on the Ethereum network. It encompasses functionalities to identify both NFT transfer mismatches and approval mismatches, allowing it to comprehensively monitor and alert on potential security issues associated with NFT transfers and approvals. The bot's source code includes functions to filter relevant events, analyze transaction details, and generate findings accordingly, alerting users to potential security risks in NFT transactions."
0x8ea0e1865feb98c6ef7d40f55b5eb9a561a4d1343d0ca0fdbefe2fd67c017ef3,"This web3 bot is designed to detect transactions that change the governance address of the YFI token on the Ethereum blockchain. It monitors transactions for specific signatures related to governance changes and triggers high severity alerts with a suspicious type when such transactions are identified. The source code includes modules for handling Ethereum transactions, encoding and decoding parameters, and generating alerts based on specific event signatures and contract addresses. Additionally, it defines functions for creating findings and handling transactions related to YFI governance changes. Overall, the bot aims to provide critical alerts regarding potential governance changes within the YFI token ecosystem on Ethereum."
0x0d4b048b46d08cd668cfdb26ed6508e07bc9be1182eaf45cf83ec65286306b83,This detection bot identifies when a suspicious non-token or non-proxy contract is deployed on the Ethereum network. It uses an offline trained machine learning model built from contract creation code in both malicious and benign smart contracts to analyze newly deployed contracts and flag potentially harmful ones.
0x067e4c4f771f288c686efa574b685b98a92918f038a478b82c9ac5b5b6472732,"This bot is designed to detect wash trading activities within the NFT (Non-Fungible Token) market, particularly on the Ethereum blockchain. It identifies instances where an NFT sale appears to be ""self-financed,"" meaning the wallet address of the purchaser was initially funded by the wallet address of the seller. The bot returns an alert labeled ""NFT-WASH-TRADE"" when such suspicious activity is detected. It operates with a medium severity level and is categorized as ""suspicious"" type. The bot's functionality is demonstrated using test data from the Goerli testnet, where it analyzes specific transaction details, including the attacker's buyer and seller wallet addresses, the traded NFT token ID, and relevant contract addresses for the NFT collection and exchange platform."
0x92e9076b54a9ab7e7a96587b3611cecae17d7aaa82decaecfd9a7796fdc65bd8,"The specific web3 bot is designed to handle transactions related to role changes in a Timelock Controller contract on the Ethereum blockchain. It parses transaction logs to detect role grants, revokes, and renouncements, generating findings accordingly. Additionally, it distinguishes between different roles and assesses the severity of role changes based on predefined criteria. This bot contributes to monitoring and enforcing access control policies within smart contracts, ensuring the integrity and security of decentralized applications."
0x81219f6b3dc37dfa10ae729cf92c3f7d3d1bafd2b7a02f20ca152299cf745667,"The web3 bot described in the provided source code detects large position changes in a decentralized finance (DeFi) protocol called ALPERP. It monitors events related to position decreases and closures in the Pool Diamond contract on the Binance Smart Chain (BSC). The bot identifies significant changes in position sizes and determines whether the positions were closed or decreased by comparing them to a predefined threshold value. When such events are detected, the bot generates findings indicating whether a position was closed or decreased by a large amount, along with relevant metadata such as the account involved and the position key. Additionally, the bot initializes its network configuration based on the chain ID obtained from the Ethereum provider, ensuring it operates on the correct network."
0xd1e0a1991031894f79845fdb21cf36d80e5c35a11761d1b9acddc111ab3b3ab6,"The web3 bot described in the provided code detects anomalies related to asset transfers and balance changes within a smart contract. It monitors Ethereum transactions, identifying instances where significant amounts of tokens are removed from a contract address. The bot tracks balance changes, calculates anomaly scores based on transaction patterns, and generates findings when abnormal behavior is detected. It utilizes persistence functionality to store and retrieve data related to removed assets and transfer transactions. Additionally, the bot employs ARIMA (AutoRegressive Integrated Moving Average) forecasting to predict future balance changes and identify potential anomalies."
0xf7ca5c6d5c489b0edd585888eac7d250694ad0353107cc9e7f6a15dbcf37d82b,"This web3 bot monitors Ethereum transactions for high gas usage involving specified accounts. It detects transactions where the gas used exceeds predefined thresholds, categorized as medium, high, or critical. The bot's purpose is to identify potentially suspicious transactions based on gas consumption, signaling potential performance or security concerns. It operates by analyzing transaction data and the gas used, emitting findings with details such as the initiator and recipient addresses, gas usage, severity level, and metadata about the monitored accounts involved. The bot's source code provides functions to handle transactions and determine severity levels based on gas thresholds, facilitating the detection and reporting of transactions with high gas usage."
0xf6e1fc0d01ef8449f56ff8381235b374b7218d84b0ea50eaea75edbcf03192d8,"The web3 bot described in the provided source code detects large positions opened or increased on a Pool Diamond contract. It monitors events emitted by the contract and analyzes the size of positions and changes in position size. When a significant increase in an existing position or the opening of a large position is detected, it generates findings indicating the occurrence. The bot is designed to provide information about these events, which can be useful for monitoring and managing positions within the Pool Diamond contract."
0x9b9c81c01d65d747258fb482d8bdf199369dd88a7711508ce0eeb8f999aa55ed,"This web3 bot monitors the Polygon PoS bridge mechanism to check for completion of deposits made on L1 (Ethereum) onto L2 (Polygon MATIC Bridge). It comprises two sets of contracts deployed on L1 and L2 separately. The bot confirms deposits by checking if a deposit's sync ID is less than the last state ID in the stateReceiver contract on L2, considering the state ID should not increment without completing the deposit. It issues alerts for successful execution of bridge transactions and failure of bridge transactions if the event for deposit completion is not emitted for over 90 minutes. The implementation notes include maintaining specific addresses as constants for ERC20PredicateProxy and StateSender. The bot's functionality is verified with test transactions and it supports Ethereum and Polygon chains."
0x9e1e98b397bcbe38e1604f03f36e91aeb1e9a2a719d5a68dc7ae327d2bf33ca8,"This web3 bot operates on the Polygon chain, specifically designed to detect when a FORTA bot is assigned, indicating potential security activities. It tracks transactions for occurrences of the Bot Link event within a predefined time threshold. Upon detection, it generates low-severity informational alerts containing the assigned bot's address. The bot's functionality is verified using test data within specified block ranges, ensuring it correctly identifies bot assignments. The implementation employs a TimeHandler class to manage addresses and track their assignment timestamps, resetting the tracking after each threshold period."
0x4e94072946966e73c7333042f9285d7a88cced482241873a476d2de37b3faead,"The Large Balance Decrease Bot operates across various blockchain networks, including Ethereum, Optimism, Binance Smart Chain, Polygon, Fantom, Arbitrum, and Avalanche. It's designed to detect substantial decreases in protocol balances, issuing alerts when tokens are either completely drained or significantly reduced, potentially indicating exploits or security breaches. The alerts come in two types: ""BALANCE-DECREASE-ASSETS-ALL-REMOVED"" for complete drains and ""BALANCE-DECREASE-ASSETS-PORTION-REMOVED"" for significant reductions. These alerts include metadata like transaction hashes, impacted assets, percentage decreases, and anomaly scores. The bot categorizes transactions and addresses as ""Suspicious"" or ""Victim""/""Attacker"" based on their roles, with associated confidence levels. Its source code reveals mechanisms for monitoring transfers, calculating balance changes, and detecting decreases via time series analysis with an ARIMA model. It maintains historical data for decision-making, serving as a security tool to prompt investigations and responses to potential threats in blockchain protocols."
0xd2520a2b0f6dbbf815ba33376f36a406393508e709d8f50e13d4ebad43490a59,"The ""Large Balance Decrease Bot"" monitors and identifies significant decreases in protocol balances across various blockchains, including Ethereum, Optimism, Binance Smart Chain, Polygon, Fantom, Arbitrum, and Avalanche. It triggers alerts for two main scenarios: complete depletion of a token balance (considered critical) and substantial but incomplete decreases. Each alert includes metadata like transaction hashes, impacted assets, and anomaly scores, with labels marking suspicious entities. Implemented in JavaScript, the bot uses ARIMA modeling for anomaly detection and supports remote databases and local file storage for persistence. By swiftly detecting potential exploits, it enhances the security and reliability of blockchain ecosystems."
0xee275019391109f9ce0de16b78e835c261af1118afeb1a1048a08ccbf67c3ea8,"The ""Social Engineering Contract Creation Bot"" is a security tool designed to identify potentially malicious contract creations across multiple blockchain networks, such as Ethereum, Binance Smart Chain (BSC), Polygon, and others. It detects instances where newly created contract addresses share similarities with existing ones, signaling potential social engineering attempts by attackers to deceive users. When triggered, the bot issues alerts with a high severity level, providing detailed information about the event, including confidence levels and anomaly scores. Its operation involves monitoring blockchain transactions, evaluating address similarities, and generating findings based on predefined criteria. The bot's source code comprises various components like `findings.py`, `constants.py`, `agent_test.py`, `storage.py`, and `agent.py`, each serving specific functions such as defining findings structure, managing configurations, conducting unit tests, handling data persistence, and implementing detection logic, respectively. Overall, the bot plays a crucial role in maintaining security and trust within the blockchain ecosystem by detecting and flagging potential social engineering attempts, contributing to a safer environment for users and transactions."
0x1a6da262bff20404ce35e8d4f63622dd9fbe852e5def4dc45820649428da9ea1,"The Soft Rug Pull Detection Agent is a monitoring tool tailored to identify suspicious activities on multiple blockchain networks, primarily focusing on potential soft rug pulls. It scrutinizes transactions for signs of liquidity pool manipulation, such as creation by dubious addresses, lack of other providers, and significant liquidity removal. This bot supports Ethereum, Avalanche, Binance Smart Chain, Polygon, Fantom, Arbitrum, and Optimism, offering broad coverage across different blockchain ecosystems. Upon detection, it generates alerts of varying severity, each with detailed metadata for thorough investigation. The bot's architecture comprises event handlers for liquidity events, utility functions, and configuration constants. It utilizes smart contract event logs and data processing to analyze transactions and trigger alerts. Overall, it serves as a vital tool for bolstering transparency and security in DeFi by proactively identifying potential fraudulent activities across diverse liquidity pools."
0x7cfeb792e705a82e984194e1e8d0e9ac3aa48ad8f6530d3017b1e2114d3519ac,"The Large Profit Bot, designed for Web3, is engineered to track blockchain transactions across multiple chains, identifying those yielding substantial profits for the initiator. It defines a significant profit as exceeding $10,000 or 5% of a token's total supply. Leveraging Moralis and block explorer APIs for data acquisition, the bot advises users to integrate their API keys for optimal performance. Supporting Ethereum, Optimism, BNB Smart Chain, Polygon, Fantom, Arbitrum, and Avalanche, it issues ""LARGE-PROFIT"" alerts with medium severity upon detecting lucrative transactions. These alerts furnish metadata such as the transaction initiator, the called contract, anomaly scores, and profit amounts. Employing labels, it supplements details regarding the entity receiving the profit, confidence levels, and the transaction's large profit status. The bot's functionality is vetted via predefined transactions on Ethereum and Polygon networks. Its JavaScript source code encompasses files for testing, configuration, data fetching, utilities, and the core logic for monitoring transactions, detecting large profits, and generating alerts."
0xb423c1f347541a7ce374d106adff0fb9f103fee9b2456095c6d1c73d928835bd,"The Lido Detection Bot for Ethereum, tailored for Layer 2 (L2) bridges, functions with a dual focus: Bridge-Watcher and Proxy-Watcher. The former oversees Ethereum-side events of L2 bridges, alerting on administrative changes like role modifications and deposit/withdrawal toggles. This ensures the scrutiny of pivotal administrative shifts that may impact Lido protocol's assets bridged to L2 solutions. Meanwhile, Proxy-Watcher tracks alterations in the proxy contracts used by Lido on Ethereum, issuing alerts for upgrades or changes in administration. Such vigilance is pivotal for upholding the security and integrity of Lido's smart contracts. The bot supports Ethereum's mainnet and potentially other chains, operating in real-time and offering testing capabilities for debugging or development. Implemented in JavaScript using the Forta agent framework, the bot defines monitored events and their detection logic within blockchain transactions. It relies on a configuration file for JSON-RPC provider connection and maintains modularity through distinct components like `agent-proxy-watcher.js` and `agent-bridge-watcher.js`. Constants in `constants.js` ensure standardized parameters for the bot's operations. In essence, the bot serves as a vigilant guardian for Lido's interactions with Ethereum's L2 bridges, safeguarding against risks and ensuring operational integrity across multiple chains."
0x1b10e9f5cd672d1b759031ac829aaac2d4466ee01724254a62e479259ac03d93,"The ""BNBx Suspicious Amount Agent"" web3 bot is tailored to monitor events on the Binance Smart Chain (BSC) related to the BNBx token and its associated smart contracts, aiming to detect suspicious activities. It provides alerts categorized by severity levels, such as changes in rewards, large minting or unstaking actions, drops in exchange rates, supply mismatches, supply changes, and contract upgrade proposals. These alerts contain metadata pertinent to each event type, like reward amounts, recipient details, ER fluctuations, and supply variations. The bot's functionality is distributed across several JavaScript files, each responsible for monitoring and generating alerts for specific events. By diligently observing these events, the bot aims to bolster security and alert users to potential risks within the BNBx ecosystem on the Binance Smart Chain."
0x907254168eec2d601d2dc097e1dda89c80bbabb9d961c30bdf1eeeaa556dd99e,"The ENS Spoofing Bot is a tool designed to identify and notify users of possible homograph attacks within the Ethereum Name Service (ENS). It keeps a watch on blockchain activities to catch instances where malicious actors register ENS domains that closely resemble legitimate ones, a tactic known as homograph attacks. By continuously monitoring newly registered names, it scrutinizes them against known spoofing techniques, such as character substitutions, invisible characters, and capitalization alterations. The bot's code contains comprehensive mappings of ASCII, Unicode, and Cyrillic homoglyphs, as well as invisible characters, which it uses to generate potential variations of existing ENS names for comparison. Upon detecting a potential spoof, it issues an alert with a low severity level, furnishing details like the original ENS name, the associated account, the spoofed name, and the registering account. Its purpose is to bolster security within the ENS ecosystem by promptly notifying users and developers of potential spoofing attempts, empowering them to take preventative measures or mitigate potential risks from such attacks."
0x945e25c824e20c0b40ed5fdd288b3c8252d4239a198eef999ca1878d384ba255,"The ""Stolen NFT Transfer Bot"" operates on the Ethereum blockchain, designed to detect and alert on transfers of Non-Fungible Tokens (NFTs) to known scammer addresses. It monitors ERC-721 Transfer events, generating an 'POTENTIALLY-STOLEN-NFT-TRANSFER' alert with details such as the scammer address, NFT contract, and token ID. The bot assigns a 'stolen-nft' label for tracking purposes. It employs event filtering to identify NFT transfers and utilizes a predefined list or detection mechanism to identify scammer addresses. The alert construction includes comprehensive transaction information. Testing via `agent_test.py` ensures accurate detection and alerting, enhancing security within the NFT ecosystem by preventing fraudulent activities."
0x063ee2b501850ce659daef284da611d4eaec38b11e00fde64c4698c0af50ca4d,"The bot is designed to track Ethereum blockchain transactions involving flash loans alongside deposit or borrow actions within the same transaction. It generates two types of alerts: UMEE-14-1 for flash loans with deposits and UMEE-14-2 for flash loans with borrows. It identifies events related to deposits, borrows, and flash loans directed at a lending pool contract, providing transaction details like sender and recipient addresses. The bot is configured for the Kovan Testnet with a mock Lending Pool address but can be adapted for real-world use by specifying the relevant Lending Pool address. It can be tested using sample transaction hashes representing different scenarios. In essence, the bot acts as a surveillance tool, detecting complex transaction patterns involving flash loans in DeFi, helping to maintain transparency and security by flagging potential market manipulation or exploit attempts."
0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b,"The Large Balance Decrease Bot is tailored to oversee and pinpoint noteworthy reductions in token balances within designated protocols across diverse blockchains like Ethereum, Optimism, Binance Smart Chain, Polygon, Fantom, Arbitrum, and Avalanche. It issues alerts upon detecting either a complete drainage of a protocol's token balance or a substantial decrease therein. One alert, labeled BALANCE-DECREASE-ASSETS-ALL-REMOVED, denotes a critical severity level, signaling a complete depletion of a protocol's token balance, while the BALANCE-DECREASE-ASSETS-PORTION-REMOVED alert, marked as medium severity, signifies a notable yet incomplete reduction. These alerts furnish metadata encompassing initial and final transaction hashes, the affected asset, and an anomaly score quantifying the event's abnormality. Implementation-wise, the bot employs ARIMA for predictive analysis, evaluates current token balances via smart contracts' balanceOf calls, and monitors Transfer events to track token movements, accommodating both ERC-20 tokens and native blockchain tokens. Utilizing persistence and anomaly detection mechanisms, it calculates anomaly scores by comparing observed events against the total number of relevant transactions, offering insights into the event's rarity. Use cases include safeguarding DeFi protocol security by flagging potential exploits or rug pulls and alerting stakeholders about significant balance fluctuations affecting protocol operation or token economics. "
0x407ed1c3bea4aac44ef4c1154db7471af4e92efad36b271cfd31fd3b96622979,"The Bad Debt Agent is programmed to oversee the Iron Bank market on the Ethereum blockchain, specifically targeting instances where accounts accrue bad debt immediately following their engagement with the market. It focuses on detecting cases where an account's collateral falls short of its borrowing requirements, potentially signaling financial instability or risky behavior. Operating within the Ethereum blockchain, the agent generates an `IRON-BANK-BAD-DEBT` alert of medium severity and ""degraded"" type when it identifies such instances. For each alert, it provides metadata including the account involved and the shortfall amount, quantifying the extent to which the account's collateral is below the required level. Employing a multicall approach for efficiency, the agent aggregates and executes multiple contract calls in one request, crucial for interacting with contracts like Comptroller, iToken, and underlying tokens to gather essential data such as market lists and account liquidity. By filtering transaction logs for specific Iron Bank events and checking account liquidity using the Comptroller contract's function, it identifies accounts with bad debt and triggers alerts accordingly. To maintain current coverage, the agent refreshes its list of monitored markets hourly. Development and testing include a testing framework (`npm test`) to verify functionality against predefined scenarios or historical data, relying on predefined ABIs for interaction with contracts within the Iron Bank ecosystem and the broader Ethereum network. This monitoring tool aims to enhance transparency and security within the DeFi ecosystem, aiding stakeholders in taking timely corrective actions against undercollateralized loans, thus safeguarding the lending market's overall health."
0x98573cc633608a04c4a2aa963f58eaa5106fe20bbec33cd88fafeb5db293f2c0,"The Web3 bot outlined in the provided code is designed to monitor and raise alerts for significant decreases in token balances within a specified protocol across various blockchain networks, including Ethereum, Optimism, Binance Smart Chain, Polygon, Fantom, Arbitrum, and Avalanche. It generates two main types of alerts: one triggered when the entire token balance is drained, denoting critical severity and labeled as an exploit, and another when a substantial portion of the balance is removed, classified with medium severity. These alerts contain metadata such as transaction hashes, affected assets, percentage decreases, and anomaly scores to indicate the rarity of the event. The bot employs transaction filtering, balance checks, and statistical models, possibly including ARIMA for time series analysis, to identify suspicious reductions. It also assigns labels to transactions and addresses involved, categorizing them as ""Suspicious,"" ""Victim,"" or ""Attacker,"" aiding in understanding transaction nature and roles. The code includes setups for handling transactions and blocks, initializing the bot, monitoring events, computing anomaly scores, and storing historical data for trend analysis. Overall, this bot serves as a security measure to detect and notify unauthorized withdrawals or transfers from a protocol, potentially indicating malicious activities like exploits or hacks, facilitating timely response to security incidents."
0xd40554c0cc8393cb94aa22f4e10d67672a76f64112577f2d700b13bb08405926,"The Large Balance Decrease Bot is a security tool deployed across Ethereum, Optimism, Binance Smart Chain, Polygon, Fantom, Arbitrum, and Avalanche blockchains. Its core function is to identify notable decreases in protocol balances, potentially signaling malicious activities like exploits. It generates two types of alerts: one for complete balance depletion and another for significant but partial reductions. These alerts include transaction details, affected assets, and anomaly scores derived from historical data. The bot's backend, written in JavaScript, manages transaction processing, initialization, block handling, and data storage. It employs ARIMA modeling to detect anomalies, enhancing its ability to spot unexpected balance fluctuations. This bot plays a critical role in protecting blockchain protocols by offering real-time monitoring and alerting against unauthorized balance decreases."
0xe2f3d51335b309f605b6148f083964cf2cbe120bed7a535d36d1becf84d6bff8,"The Iron Bank Timelock Call Agent operates as a monitoring tool on the Ethereum blockchain, specifically tailored to the Iron Bank protocol. It detects timelock call events, which signal delayed transaction executions, a key security feature in DeFi. By interacting with Ethereum smart contracts, particularly the Iron Bank's comptroller contract, it tracks events like `CallScheduled`, `RoleAdminChanged`, and `RoleGranted`, which signify governance changes. Leveraging multicall capabilities, it efficiently handles multiple contract calls in one transaction, enhancing performance. Moreover, its versatility extends to various blockchain networks, ensuring adaptability across DeFi ecosystems. Ultimately, it bolsters transparency and security by promptly alerting on critical governance actions, fostering trust in the DeFi space."
0x4db4efcb505c19e076f1716f9c79d919ffb6a9802769b470e8d461066730c723,"The ""Large Balance Decrease Bot"" monitors token balances across various blockchain networks, including Ethereum, Optimism, Binance Smart Chain, Polygon, Fantom, Arbitrum, and Avalanche. It aims to detect significant decreases in protocol balances, potentially signaling exploits or critical events. The bot generates alerts of two types: ""BALANCE-DECREASE-ASSETS-ALL-REMOVED"" for complete drains and ""BALANCE-DECREASE-ASSETS-PORTION-REMOVED"" for partial reductions. These alerts include metadata like transaction hashes, impacted assets, and anomaly scores. The bot categorizes transactions and addresses with labels like ""Suspicious,"" ""Victim,"" or ""Attacker"" and uses confidence levels for assessments. It employs Ethereum library for smart contract interaction, ARIMA predictive model for anomaly detection, and supports persistence mechanisms for storing transaction data and anomaly scores locally or remotely. Overall, it serves as a surveillance tool for developers, security teams, and analysts to swiftly respond to potential threats to decentralized protocol integrity and security."
0x5474812f32fa8206c178864bb7f95f737ab9cdb1e4125af2e86ad8dd8c5fbf31,"The Large Balance Decrease Bot is designed to monitor and alert when there's a significant decrease in the balance of a specified contract across various blockchain networks, including Ethereum, Optimism, Binance Smart Chain, Polygon, Fantom, Arbitrum, and Avalanche. The bot detects two main types of events: when all assets are removed from a contract, marked as critical and indicative of an exploit, and when a significant portion of assets is removed, marked as medium severity. It interacts with blockchain data using the `forta-agent` library, filtering for `Transfer` events related to the monitored contract address and tracks asset balances within the contract using an ARIMA model for anomaly detection. If it detects all tokens of a certain asset being removed, it generates a critical alert, and if a significant portion of assets is removed, it generates a medium severity alert, both including detailed metadata. The bot also employs a persistence mechanism for storing and retrieving transaction types and anomaly scores, with modular and testable code structure and Jest for unit testing. It serves as a security tool for protocol developers and analysts, enhancing the monitoring and security posture of DeFi protocols and other smart contract-based applications."
0x6d34d7de8bc1b29606d2ed1d0a24e6690d0d22a1c31a1071da8cf8e79677010a,"The ""Lido Voting Watcher Bot"" functions as a monitoring tool for tracking voting activities within the Lido DAO on the Ethereum mainnet. It observes changes in vote states, significant voting actions, and upcoming voting deadlines, issuing alerts accordingly. By interacting with Aragon voting contracts tailored to Lido's governance processes, the bot plays a vital role in keeping stakeholders informed about proposal progress and community engagement. Its core functionalities encompass monitoring state changes, alerting on substantial voting activities, and sending reminders for pending votes. Operational procedures involve configuration adjustments in the `forta.config.json` file, dependency installation via `yarn install`, and commands for live mode or testing. The codebase comprises JavaScript files defining constants, helpers, main bot logic, Ethereum interaction, and versioning, enabling efficient communication with the blockchain and event detection. In essence, the bot enhances transparency and participation within the Lido DAO's decentralized decision-making framework."
